filename,width,height,class,xmin,ymin,xmax,ymax
L1000974_JPG.rf.7e2b559d8f7309a1705b163bcd2e235f.jpg,6000,4000,Jelly White,2960,780,3475,1270
L1000974_JPG.rf.7e2b559d8f7309a1705b163bcd2e235f.jpg,6000,4000,Jelly White,2670,2270,3160,2745
L1000974_JPG.rf.7e2b559d8f7309a1705b163bcd2e235f.jpg,6000,4000,Amandina,3160,2530,3895,3220
L1000916_JPG.rf.93edcce57def6e66bed60f342fea96b2.jpg,6000,4000,Comtesse,2910,620,3470,1135
L1000916_JPG.rf.93edcce57def6e66bed60f342fea96b2.jpg,6000,4000,Comtesse,3030,1110,3565,1615
L1000916_JPG.rf.93edcce57def6e66bed60f342fea96b2.jpg,6000,4000,Creme brulee,2430,2040,3005,2660
L1000916_JPG.rf.93edcce57def6e66bed60f342fea96b2.jpg,6000,4000,Triangolo,3180,2480,3800,3175
L1010004_JPG.rf.b8612475a0323d8af7019268c97e8b54.jpg,6000,4000,Comtesse,820,460,1410,1015
L1010004_JPG.rf.b8612475a0323d8af7019268c97e8b54.jpg,6000,4000,Amandina,930,1290,1730,2080
L1010004_JPG.rf.b8612475a0323d8af7019268c97e8b54.jpg,6000,4000,Creme brulee,3900,450,4485,1050
L1010004_JPG.rf.b8612475a0323d8af7019268c97e8b54.jpg,6000,4000,Tentation noir,2310,480,2965,1165
L1010004_JPG.rf.b8612475a0323d8af7019268c97e8b54.jpg,6000,4000,Triangolo,1980,1860,2660,2585
L1010004_JPG.rf.b8612475a0323d8af7019268c97e8b54.jpg,6000,4000,Jelly Milk,3040,630,3515,1080
L1010004_JPG.rf.b8612475a0323d8af7019268c97e8b54.jpg,6000,4000,Jelly White,3200,1460,3760,1934
L1010004_JPG.rf.b8612475a0323d8af7019268c97e8b54.jpg,6000,4000,Jelly Black,3726,1480,4252,2055
Noir_authentique_JPG.rf.0dccbd4da5fc705d8576eb000606404a.jpg,6000,4000,Noir authentique,2980,1836,3608,2455
L1000828_JPG.rf.30268c7811215551a111b3e4a714bee2.jpg,6000,4000,Comtesse,1790,280,2320,815
L1000828_JPG.rf.30268c7811215551a111b3e4a714bee2.jpg,6000,4000,Comtesse,3150,2370,3685,2900
L1000828_JPG.rf.30268c7811215551a111b3e4a714bee2.jpg,6000,4000,Stracciatella,4640,1760,5190,2300
L1000828_JPG.rf.30268c7811215551a111b3e4a714bee2.jpg,6000,4000,Stracciatella,3600,270,4110,790
L1000828_JPG.rf.30268c7811215551a111b3e4a714bee2.jpg,6000,4000,Passion au lait,1130,880,1790,1540
L1000828_JPG.rf.30268c7811215551a111b3e4a714bee2.jpg,6000,4000,Noir authentique,3610,1870,4180,2445
L1000828_JPG.rf.30268c7811215551a111b3e4a714bee2.jpg,6000,4000,Arabia,2800,3150,3355,3700
L1010008_JPG.rf.10ce5b6dd8575ce5a7b5158aaa8d8c05.jpg,6000,4000,Creme brulee,3080,250,3650,905
L1010008_JPG.rf.10ce5b6dd8575ce5a7b5158aaa8d8c05.jpg,6000,4000,Creme brulee,1950,2550,2485,3150
L1010008_JPG.rf.10ce5b6dd8575ce5a7b5158aaa8d8c05.jpg,6000,4000,Amandina,2220,990,2965,1635
L1010008_JPG.rf.10ce5b6dd8575ce5a7b5158aaa8d8c05.jpg,6000,4000,Amandina,3840,2180,4385,3040
L1010008_JPG.rf.10ce5b6dd8575ce5a7b5158aaa8d8c05.jpg,6000,4000,Comtesse,2010,1980,2550,2510
L1010008_JPG.rf.10ce5b6dd8575ce5a7b5158aaa8d8c05.jpg,6000,4000,Comtesse,2420,2450,2945,2965
L1010032_JPG.rf.95f9ca09d684e5d6e22abfa84318a0f3.jpg,6000,4000,Comtesse,1070,1150,1615,1710
L1010032_JPG.rf.95f9ca09d684e5d6e22abfa84318a0f3.jpg,6000,4000,Comtesse,1230,2230,1770,2785
L1010032_JPG.rf.95f9ca09d684e5d6e22abfa84318a0f3.jpg,6000,4000,Tentation noir,1700,1010,2360,1600
L1010032_JPG.rf.95f9ca09d684e5d6e22abfa84318a0f3.jpg,6000,4000,Tentation noir,2610,650,3180,1250
L1010032_JPG.rf.95f9ca09d684e5d6e22abfa84318a0f3.jpg,6000,4000,Triangolo,3720,500,4355,1135
L1010032_JPG.rf.95f9ca09d684e5d6e22abfa84318a0f3.jpg,6000,4000,Triangolo,3630,1690,4300,2305
L1000914_JPG.rf.b8834d031b3e1518c8838176a05da276.jpg,6000,4000,Stracciatella,1690,60,2285,635
L1000914_JPG.rf.b8834d031b3e1518c8838176a05da276.jpg,6000,4000,Stracciatella,1440,1200,2005,1795
L1000914_JPG.rf.b8834d031b3e1518c8838176a05da276.jpg,6000,4000,Tentation noir,1550,2210,2075,2770
L1000914_JPG.rf.b8834d031b3e1518c8838176a05da276.jpg,6000,4000,Tentation noir,680,1500,1265,2110
L1000914_JPG.rf.b8834d031b3e1518c8838176a05da276.jpg,6000,4000,Passion au lait,2760,1650,3460,2285
L1000914_JPG.rf.b8834d031b3e1518c8838176a05da276.jpg,6000,4000,Passion au lait,2380,670,3070,1310
L1000872_JPG.rf.8bfa1f324ad294cb81159d855bb86e5c.jpg,6000,4000,Creme brulee,840,1840,1460,2485
L1000872_JPG.rf.8bfa1f324ad294cb81159d855bb86e5c.jpg,6000,4000,Creme brulee,2900,1290,3500,1915
L1000872_JPG.rf.8bfa1f324ad294cb81159d855bb86e5c.jpg,6000,4000,Arabia,1950,1420,2485,1940
L1000872_JPG.rf.8bfa1f324ad294cb81159d855bb86e5c.jpg,6000,4000,Arabia,3850,2200,4410,2760
L1000872_JPG.rf.8bfa1f324ad294cb81159d855bb86e5c.jpg,6000,4000,Passion au lait,2310,2130,3010,2810
L1000870_JPG.rf.c61e65afab84255cabf0c202a33c08a0.jpg,6000,4000,Noir authentique,3020,1530,3635,2180
L1000870_JPG.rf.c61e65afab84255cabf0c202a33c08a0.jpg,6000,4000,Comtesse,2010,1080,2560,1665
L1000870_JPG.rf.c61e65afab84255cabf0c202a33c08a0.jpg,6000,4000,Triangolo,1060,1010,1745,1715
L1000870_JPG.rf.c61e65afab84255cabf0c202a33c08a0.jpg,6000,4000,Noir authentique,590,1430,1230,2105
L1000870_JPG.rf.c61e65afab84255cabf0c202a33c08a0.jpg,6000,4000,Tentation noir,565,2610,1190,3305
L1000851_JPG.rf.3151c34bc00ea4730c6a89a26de7b5d6.jpg,6000,4000,Creme brulee,2370,1780,2970,2395
L1000851_JPG.rf.3151c34bc00ea4730c6a89a26de7b5d6.jpg,6000,4000,Noblesse,2450,970,3015,1560
L1000851_JPG.rf.3151c34bc00ea4730c6a89a26de7b5d6.jpg,6000,4000,Noir authentique,3240,1390,3840,2030
L1000851_JPG.rf.3151c34bc00ea4730c6a89a26de7b5d6.jpg,6000,4000,Arabia,3070,2220,3630,2785
L1000768_JPG.rf.ee0b8d6092a46fdb0e1213ace53b071d.jpg,6000,4000,Stracciatella,1890,2310,2524,2967
L1000768_JPG.rf.ee0b8d6092a46fdb0e1213ace53b071d.jpg,6000,4000,Stracciatella,4900,886,5523,1501
L1000768_JPG.rf.ee0b8d6092a46fdb0e1213ace53b071d.jpg,6000,4000,Comtesse,3670,1879,4261,2468
L1000768_JPG.rf.ee0b8d6092a46fdb0e1213ace53b071d.jpg,6000,4000,Noblesse,4970,2850,5574,3478
Jelly_Black_JPG.rf.ba677d7e4559a26895d032b5bb1b8964.jpg,6000,4000,Jelly Black,3050,2030,3608,2491
L1000971_JPG.rf.6b379df13c94fd58aba0dac0bcc688d1.jpg,6000,4000,Amandina,2860,2540,3750,3055
L1000971_JPG.rf.6b379df13c94fd58aba0dac0bcc688d1.jpg,6000,4000,Amandina,1740,440,2595,1120
L1000971_JPG.rf.6b379df13c94fd58aba0dac0bcc688d1.jpg,6000,4000,Triangolo,1200,1300,1880,2035
L1000971_JPG.rf.6b379df13c94fd58aba0dac0bcc688d1.jpg,6000,4000,Triangolo,2810,240,3535,900
L1000971_JPG.rf.6b379df13c94fd58aba0dac0bcc688d1.jpg,6000,4000,Creme brulee,3490,1250,4110,1865
L1000971_JPG.rf.6b379df13c94fd58aba0dac0bcc688d1.jpg,6000,4000,Creme brulee,1870,2540,2500,3195
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly Milk,1770,850,2245,1345
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly Milk,2620,1610,3095,2100
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly Milk,2190,2910,2605,3440
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly Black,2850,2380,3360,2805
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly Black,4030,3100,4445,3640
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly Black,4010,1060,4525,1455
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly White,2870,710,3250,1280
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly White,3680,630,4155,1120
L1000808_JPG.rf.de569621aee39ff94766e67b8147b674.jpg,6000,4000,Jelly White,4990,2860,5520,3315
L1000866_JPG.rf.eaefcf7e8418e3fca01c80bdb1baefed.jpg,6000,4000,Amandina,1400,1360,2140,2195
L1000866_JPG.rf.eaefcf7e8418e3fca01c80bdb1baefed.jpg,6000,4000,Amandina,2880,2390,3315,3410
L1000866_JPG.rf.eaefcf7e8418e3fca01c80bdb1baefed.jpg,6000,4000,Noblesse,4110,1630,4715,2255
L1000866_JPG.rf.eaefcf7e8418e3fca01c80bdb1baefed.jpg,6000,4000,Passion au lait,410,2590,1125,3360
L1000866_JPG.rf.eaefcf7e8418e3fca01c80bdb1baefed.jpg,6000,4000,Jelly Milk,1550,2690,2020,3220
L1000866_JPG.rf.eaefcf7e8418e3fca01c80bdb1baefed.jpg,6000,4000,Jelly Milk,3550,2980,4005,3560
L1000866_JPG.rf.eaefcf7e8418e3fca01c80bdb1baefed.jpg,6000,4000,Noir authentique,4170,2530,4820,3210
L1000880_JPG.rf.c4111687e5353df119cab4d45337cb4b.jpg,6000,4000,Tentation noir,2600,560,3150,1130
L1000880_JPG.rf.c4111687e5353df119cab4d45337cb4b.jpg,6000,4000,Passion au lait,3830,1760,4525,2390
L1000880_JPG.rf.c4111687e5353df119cab4d45337cb4b.jpg,6000,4000,Passion au lait,3710,510,4385,1145
L1000880_JPG.rf.c4111687e5353df119cab4d45337cb4b.jpg,6000,4000,Noblesse,1730,1070,2260,1620
L1000880_JPG.rf.c4111687e5353df119cab4d45337cb4b.jpg,6000,4000,Comtesse,1940,1595,2435,2085
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Triangolo,2550,990,3275,1695
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Triangolo,2545,1720,3255,2385
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Triangolo,1720,2320,2430,3000
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Tentation noir,1080,890,1700,1555
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Tentation noir,1095,1575,1680,2205
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Tentation noir,1840,1570,2415,2190
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Stracciatella,1100,2350,1665,2925
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Stracciatella,3440,2380,4040,3005
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Arabia,3400,1710,3975,2275
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Arabia,3350,1010,3925,1600
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Passion au lait,2510,2390,3275,3080
L1010026_JPG.rf.b354999d1d68a0ba02f0b07b579e162e.jpg,6000,4000,Passion au lait,1800,830,2475,1550
Tentation_noir_JPG.rf.296186500e22b04f658d8e9e5563bc4c.jpg,6000,4000,Tentation noir,2920,1951,3551,2622
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Noir authentique,1520,830,2100,1405
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Noir authentique,1040,1840,1595,2430
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Noir authentique,3060,1710,3615,2280
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Noblesse,1410,1460,1930,1995
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Noblesse,3110,2330,3630,2855
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Noblesse,1740,2830,2295,3390
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Comtesse,1680,1990,2185,2475
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Comtesse,2340,2840,2845,3370
L1000977_JPG.rf.7e9521f316786881ad565e03e136bf94.jpg,6000,4000,Comtesse,2390,1790,2885,2290
L1000859_JPG.rf.c4de4f4a616106dcbfa1d87f67dbe8b4.jpg,6000,4000,Comtesse,2230,1360,2740,1875
L1000859_JPG.rf.c4de4f4a616106dcbfa1d87f67dbe8b4.jpg,6000,4000,Creme brulee,1820,3140,2430,3755
L1000859_JPG.rf.c4de4f4a616106dcbfa1d87f67dbe8b4.jpg,6000,4000,Creme brulee,3930,1770,4490,2360
L1000859_JPG.rf.c4de4f4a616106dcbfa1d87f67dbe8b4.jpg,6000,4000,Amandina,3740,2740,4370,3570
L1000859_JPG.rf.c4de4f4a616106dcbfa1d87f67dbe8b4.jpg,6000,4000,Passion au lait,3450,530,4155,1200
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Noblesse,4060,1350,4650,1955
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Tentation noir,3330,960,3900,1550
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Stracciatella,2780,1370,3385,1970
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Arabia,1780,1170,2320,1735
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Noir authentique,770,1460,1420,2100
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Triangolo,760,2720,1420,3365
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Passion au lait,1610,2690,2270,3395
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Amandina,2670,2910,3575,3320
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Jelly Black,1470,2100,1885,2615
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Creme brulee,2430,2060,3060,2650
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Comtesse,3200,2150,3705,2675
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Jelly White,3890,2780,4280,3375
L1000923_JPG.rf.e3b9bf6a642b9f923ac6d3fdd04f7ec0.jpg,6000,4000,Jelly Milk,4285,2700,4640,3235
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Triangolo,380,1750,1105,2425
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Triangolo,1740,2760,2465,3425
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Creme brulee,2710,3150,3380,3755
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Creme brulee,2550,1180,3100,1770
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Amandina,2030,230,2505,1170
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Amandina,2780,2310,3705,2790
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Jelly White,1340,1030,1845,1425
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Jelly White,1690,2220,2150,2725
L1000979_JPG.rf.f41990dde2eed03d4d40d1c6ed7c6646.jpg,6000,4000,Jelly White,3180,1500,3590,2000
L1000964_JPG.rf.1779d4b6cb8c76517e158a858ca72ab3.jpg,6000,4000,Noblesse,2150,60,2795,700
L1000964_JPG.rf.1779d4b6cb8c76517e158a858ca72ab3.jpg,6000,4000,Noblesse,4110,1880,4725,2495
L1000964_JPG.rf.1779d4b6cb8c76517e158a858ca72ab3.jpg,6000,4000,Jelly Milk,1100,3540,1675,4000
L1000964_JPG.rf.1779d4b6cb8c76517e158a858ca72ab3.jpg,6000,4000,Jelly Black,2370,3060,2920,3525
L1000964_JPG.rf.1779d4b6cb8c76517e158a858ca72ab3.jpg,6000,4000,Arabia,3390,690,3975,1265
L1000779_JPG.rf.47bb5ce169674389ce57648fcd6cb106.jpg,6000,4000,Amandina,2110,1120,2640,2010
L1000779_JPG.rf.47bb5ce169674389ce57648fcd6cb106.jpg,6000,4000,Creme brulee,1630,2310,2255,2950
L1000779_JPG.rf.47bb5ce169674389ce57648fcd6cb106.jpg,6000,4000,Jelly Black,2990,3110,3525,3525
L1000779_JPG.rf.47bb5ce169674389ce57648fcd6cb106.jpg,6000,4000,Stracciatella,4280,970,4850,1575
L1000779_JPG.rf.47bb5ce169674389ce57648fcd6cb106.jpg,6000,4000,Arabia,4140,2600,4670,3125
L1000779_JPG.rf.47bb5ce169674389ce57648fcd6cb106.jpg,6000,4000,Arabia,4660,2730,5155,3260
